VideoId,Views,Likes,Comments,Dislikes,DifferenceBetweenPublishAndActualDate,IsTrending
7kwALQ5WQiI,349790,21369,2676,213,1,0
OJVrb7pr5JY,88555,2392,129,33,0,0
116mAnsOV3Y,26368,196,42,19,213,0
OIvGNDkVb9g,34335,489,14,10,1,0
EhOKsSY6aeA,21048,247,1,38,166,0
mG9CULWvZG4,4332,39,0,5,52,0
xbSpIk7Yjl0,10655,336,21,6,2,0
DvaZRQcpEo8,7889,85,2,0,32,0
g2BGFudH8nw,16395,164,5,38,272,0
O8CFCbolwC4,22397,0,0,0,276,0
NiAICEPknf4,11065,61,2,2,36,0
LxpRcQhRst4,1215,129,4,1,1,0
PTkhCq807pY,748,141,21,0,3,0
lnwxr35TP7E,2729680,0,0,0,1155,0
wz6XjyJvUgw,15786,32,0,8,926,0
_FB1WbvcJik,1336,72,5,2,2,0
Q4pnmymLf0c,7163,299,30,3,38,0
oqFJ1wJ-pEE,903,56,8,0,3,0
-Zt3DphgrHE,643,158,39,1,1,0
Azt75PdAyas,814492,0,0,0,88,0
V3NHkkITu5s,361,48,4,0,1,0
owlrrus6pXM,848,12,0,0,43,0
BtvqdE1fnwc,12422,88,0,8,63,0
XPEbE1BT2sM,164029,1537,685,58,9,0
vsGEYii1NB4,35086,457,45,17,8,0
K7GN4D4I-98,88613,780,23,39,45,0
J_TKcTyMNOc,228344,24320,1013,315,10,0
hCqRIyFsxUY,103562,1028,1233,247,9,0
6BxNI7hO_Mk,3131,0,0,0,50,0
9Z21PDzEUR8,1074,19,2,4,3,0
C43SicaJ7f8,5942,164,0,44,1,0
2tJaTuetWkY,506,33,4,0,2,0
4QUOsxgF0xI,229446,6,0,2,274,0
3hZkpIomEnw,953866,243,2,147,951,0
tUpbtOuo9DE,620984,59,0,36,1583,0
C9ShYiFqnS8,187095,3021,698,84,8,0
gom5y-aruDg,280904,1990,319,82,8,0
VkLtkOHphMk,866075,6055,121,344,9,0
qSjqeyUxKp8,109866,3056,186,34,8,0
li__A2JDaLQ,1871980,24496,717,915,9,0
KErxuZam_L8,216491,17770,0,382,8,0
4ESRbDEo0Dk,242927,19710,0,539,9,0
FhBnW7bZHEE,7274247,317991,25819,5869,13,0
R9cJK2dqsgQ,1829657,120038,4671,2487,9,0
GJXf6jl5CMU,221507,3816,530,97,9,0
Su2dHDsU2-w,554502,12878,513,240,9,0
sa9GvSR5zUE,92220,0,0,0,4,0
j4GlKYEDbJw,152128,2137,336,59,9,0
9o6mYsoX0pQ,223273,4182,446,31,9,0
9USS0NG_8Us,425499,7000,306,222,9,0
pgC1v4wXJcQ,421048,4121,0,258,109,0
CP9xFd90RpQ,307431,4739,866,122,8,0
QE9gUpq0meY,221735,3052,697,104,8,0
erBMGBuCgeg,403755,6514,561,347,9,0
bDhgl7nQJbE,210435,2099,1241,359,9,0
9fbxgLrpwRw,1658876,22520,1107,595,9,0
IfQHfRzpVx4,317010,10796,1014,291,9,0
SHholr8fvQQ,42326,724,148,20,8,0
zS0xzwZMXKI,460712,65665,3015,198,9,0
ZYtuUBlRWo0,155466,2075,72,66,3,0
yNlTpAP6M_8,375756,2451,123,133,52,0
-zhHx4B8OEM,2500053,65353,7896,3688,9,0
LlHnVVKjeGc,1491049,29790,1221,1624,9,0
mZWFxF5MO-c,130725,2606,214,37,8,0
no79QyaG960,637107,46341,2430,360,12,0
45h64rzNllo,309706,4887,400,163,3,0
UTAlxIUHE3I,474172,2556,190,99,289,0
Ha8Aii8X0jk,2041259,78807,3913,2703,9,0
WWX0y44DLeg,78267,2156,368,45,8,0
9gpwPill_OA,316027,2148,99,148,9,0
QYmpq_pjZP4,1083675,67664,4577,1648,9,0
_wS_OUQHU1I,291790,32749,1391,383,8,0
k6HgGRp64uM,297678,2356,212,213,45,0
k5s1cMNTmGs,819548,54762,1717,688,9,0
UD6UKQRu1uQ,349379,7520,565,36,9,0
U614jplvLSQ,4375317,25879,0,14686,8,0
1-ji_NmVT_Q,203072,9047,371,143,9,0
j3KN0FPQ6SE,133612,1267,65,119,9,0
KK2xZ5J-kPE,5443804,7940,462,1068,769,0
QjXNPILsD9s,244991,1576,0,180,308,0
j2_wnn-fk3w,284217,2588,0,377,166,0
rl8GYU7d8t8,250324,6180,531,536,8,0
yft-QTfyHaM,4762147,23193,0,9736,9,0
_erk9V_ppJc,569407,1485,72,185,498,0
pEnzz0jzpTk,281667,834,128,209,105,0
jaUrcIyNOnQ,145770,2018,239,278,8,0
DJugO4BGLFQ,1293019,2428,84,184,703,0
XD99q7saq4s,153780,630,84,92,1723,0
iv2RH78KgCA,1459811,4139,205,971,654,0
CubRZIz_jWM,113998,2265,4,88,2,0
HaWmhBSHmAg,649495,3705,667,509,1230,0
B6wMfev6kdw,6085,152,17,3,30,0
z8IDE3lc5LU,108971,446,11,64,1485,0
tRXLtaAh1cw,524038,1247,82,332,437,0
lzcVTczS7vo,13313,723,3,24,94,0
tUyD0jAjBrw,249778,3014,53,68,9,0
p7EqtuxSr4c,6911,62,1,1,353,0
6PVJsW43OAs,19871,119,0,61,25,0
X9HxvCs6-_U,18505,83,4,2,40,0
CqiIGtUzVp8,42450,264,0,9,473,0
-wRZVfxvnlE,1550,67,0,0,2,0
aqrQmkGjsxU,80503,333,60,16,2,0
2Ra3ggeKLI0,8438,726,25,30,109,0
n0SfwupSrPg,726706,0,0,0,9,0
rq_LtiqGOYw,11301,1054,136,13,47,0
HHpWUoBP3_Y,10533,216,49,2,2,0
ioR_R1ly0Fk,12310,690,41,36,125,0
FV5Lmju-OOE,114498842,348666,0,175591,1215,0
2hZRDw9mrxo,3239,566,15,4,2,0
7xh5xrJ_YFs,1455,42,6,1,2,0
Wz83Wbfkv14,1240,53,4,0,3,0
3Tax0t_PEoc,1347,23,8,1,2,0
xTFLQ7hwqz8,1848,267,54,1,2,0
-83BlMPzJSU,1124,69,0,1,2,0
-AY_zkMlLso,1246,5,0,0,3,0
iKCjmEFfdCY,4196,93,13,4,3,0
_kPn_yLUURA,944,55,8,2,2,0
Jg42OvdGvb8,693,40,8,5,2,0
Re1KYS9WxVA,1900,22,0,2,3,0
_uSe0DHV020,608,20,0,2,2,0
jMClfegyjb4,1043,17,0,1,2,0
awxjBe-9Pw0,202,18,0,1,2,0
MDyovKFVllc,247,37,4,0,1,0
vrn-MmmgzIs,280,32,7,0,1,0
jYIklAT1zuQ,323,57,6,0,1,0
VkEtnk9tQt0,477,27,1,0,2,0
LCXrQ4wHfsA,544,128,4,1,2,0
wTRXDIGic3w,126582,1816,14,87,66,0
IZjyUsIjbdI,615,12,0,0,2,0
NMNAkKj1z2A,9434401,24984,0,13992,1146,0
sUrauJafZtM,572,3,3,1,2,0
4f9LAdEUOQI,633,0,0,0,2,0
3FiVQ3TR7Xc,615,21,2,0,2,0
LI1lI7XlDag,378,19,8,0,2,0
rjnQn6DpyPk,48110,773,8,32,32,0
6jkRWfdgDC0,299,12,0,0,2,0
gegpz17oeNw,361,9,1,1,2,0
BUlJNUpMR3k,69464,106,19,133,755,0
WsgAeh4r_JU,370,6,0,0,2,0
yhhFdmAzhoo,2406,10,15,6,34,0
SfwC8TObuz4,248,30,3,0,2,0
6FXU6UHvBjw,1386,7,0,1,1,0
pqRhGMwf75M,559,0,0,0,2,0
4sB4Ed5gKdY,1048468,4,0,0,82,0
_RvebPOJoAg,469,81,44,0,2,0
5JAdzjc4_AI,38,8,2,0,2,0
6pjJL5xwqhs,140,40,9,0,2,0
heIZMy7efKw,198,18,10,1,2,0
rtaQbBYLpfQ,363646,1,0,1,124,0
gmd5idehMuo,98,9,0,0,2,0
jSCBat2U_io,69,8,2,2,2,0
7nxD4jIkTBk,202717,173,2,20,321,0
9KXtl1FqGmw,442443,14,0,8,110,0
yMEI0k8CopI,74274,441,7,76,31,0
y9hR9e6u1dg,5339600,248953,11066,2384,13,0
_IAWE445uKI,1248531,8443,223,681,9,0
VvxpdLlRY_o,355391,2468,756,199,9,0
qFT1_ehfSAY,157375,955,130,108,23,0
xxhL3-F1400,2199152,199800,11102,3749,9,0
eiNv7b_0L7k,79557,383,39,22,3,0
LOFZHjWTC8Q,171508,2370,329,82,8,0
XANosf18jYA,231382,10898,807,89,8,0
kz62j7dOHwM,236193,1650,0,265,8,0
eOGc8dAe8o8,18405,218,0,11,30,0
YzEEOPb5sEo,33147,798,71,33,7,0
H31O6g6kED0,4892,29,0,2,43,0
tZYi7tGlA5Q,466761,4870,16,119,5,0
3GxC7VKxpbQ,824583,10,0,0,504,0
d1LsHH8sYhQ,1083801,3302,330,650,646,0
uZnrq_mLrNY,139732,8,0,1,156,0
qoahJWrpDn4,1650942,8339,0,2236,9,0
mS3pjabn4cw,119346,3037,124,135,40,0
e6pXMO7R2L0,25538,1033,6,36,32,0
aXWSu_XF3MI,5757,63,0,7,83,0
FDK294CI7as,47568,0,1,0,156,0
er0BMIhneOM,22052,148,3,16,39,0
dxOtWSwr0CY,11616,583,8,26,37,0
yr7OdhTpMqI,239843,532,0,14,85,0
xOZKJr70SYI,2647485,21026,0,12016,9,0
VF2SBS0_Psg,49119,7324,594,45,2,0
00i9GB7YD2E,784,8,0,0,31,0
rIQQ4lQwZNQ,83938,50,8,9,75,0
CKJZdSDq_mg,35823,42,3,1,9,0
kKvCYerUnj4,3591,992,5,1,1,0
82j4re02_rA,8171,1941,50,9,1,0
pDgBufNGCVg,755288,16,0,5,421,0
7REoUwF67Rc,1954,50,5,1,1,0
1UE37uOWO_A,4356,0,146,0,2,0
pfgxHn8B_5s,4279413,0,0,0,1220,0
ox9DYVEsDlA,8253,269,17,8,44,0
h3NgSvwpuhA,2804,9,0,2,45,0
zKiqMwHmZUo,1934,0,0,0,2,0
UGeGXin5QTE,8142,20,1,11,122,0
00fzbpsXXu8,3522373,20,1,6,681,0
-wHtiomwN3E,577,11,7,1,1,0
r5iHHqGl1Bs,3545,38,1,2,46,0
3l2N-Cl2A5w,780,54,3,5,1,0
OzMamkMXggU,163,29,4,0,0,0
A30HNc9sE5I,2114,5,0,1,2,0
ZGwp5tcgyxk,243,13,2,0,0,0
lBK7Yg7ScJw,428,27,15,4,0,0
V5G0_5ZY5Hw,8017,164,48,51,1,0
LDQSjH-qzKs,413,28,1,0,2,0
LnVqG7bClRo,475,0,0,0,2,0
5cla9zcePMo,483,15,2,0,2,0
KnJU8XK7oxo,338,28,0,0,2,0
DojcG3rvMUU,288,13,4,0,1,0
tMIhaRi5qUs,477,20,3,0,2,0
T_yvOp1ji54,466,7,3,1,2,0
QUHmpWLcR-4,322,12,0,0,2,0
W7xhQd8TIeo,301,16,2,0,2,0
FB_TCN-AQA0,177,24,1,0,2,0
QSGM42BGPGw,170,9,1,0,2,0
LBLPCzKspsQ,162,18,3,0,2,0
FRqwA_T16D0,283114,1103,82,25,8,0
Do6kwKZTD2M,653245,4470,1095,46,8,0
il_ljUEVPI8,175050,906,83,67,9,0
yO0HumlvJHY,7834421,13186,772,825,1206,0
HlAumErPcvU,3295,195,0,0,59,0
pd3ydvvJa6k,113745,1521,55,156,7,0
yDr5gEdOcg4,7657277,260280,18315,6447,9,0
_q1-kbodY1A,212225,4453,565,138,8,0
l0rGvB1_Fm4,201610,2308,533,94,8,0
WcIQT9PnscE,87101,1030,155,13,8,0
z4Bwb8_k7yM,2091415,110809,4608,1377,8,0
Dk2THmVBHmY,1347490,17483,1843,332,9,0
hyScwB3ciLM,1745506,28319,668,381,9,0
VQPYlRUHlkE,112336,1073,201,22,8,0
w6ZXBWWKwko,234812,2117,451,64,9,0
OZLIJHW45bo,393322,13142,310,92,8,0
QPh9b0WLkMo,2247813,27902,10170,801,9,0
Tv8BSlx457A,703,7,0,0,1,0
4h0xsW6MaSs,211,53,5,0,2,0
MbTb-e_uBGc,215,15,31,0,1,0
lVSrBsrwSOc,384,14,3,1,2,0
ZqvOIv8MR8U,2460,58,0,1,279,0
wIiKV_shoOA,517,9,0,0,2,0
BGugpAFn58U,123217,0,0,0,168,0
iPmNWjWoFIs,294,20,0,0,2,0
UdOedfrvTSE,238,4,0,0,2,0
jNNFHcKVPf4,23262,0,0,0,1,0
9lV8oIScvZk,2144,5,4,6,164,0
N3YJH9GBCnA,281,1,0,1,2,0
86FpZpAme14,265,1,0,0,2,0
nIyJLvuH14Y,125350,1150,5,193,196,0
8EsQOc3F_W0,117059,0,0,0,72,0
EMs4Dt3kpW8,609,8,0,1,37,0
kYkHtlsIrUI,81831,399,0,174,82,0
Eaa8hcZgrf4,360770,0,0,0,76,0
bA09QPeAtXw,2631,11,0,1,114,0
4Yb5C3s1cME,14328,164,4,27,145,0
qLVzSmtXnJA,13626,176,8,15,3,0
5RCsr1Y8UZA,3028801,195407,16332,826,8,0
Tvaameob4cY,165294,3445,86,72,8,0
P0UO4Uvi_eE,3180704,57310,2879,2050,8,0
f-ZOUBuevQg,126041,19853,797,56,8,0
0hLpa3JSXds,890648,43429,414,529,9,0
tOEQQHOit-k,341645,2254,225,294,9,0
t63QK7yO2bA,52792,2008,83,9,9,0
g7VlIpcsDJA,925796,19601,248,280,9,0
YICgN7AQCV0,160292,1961,117,197,8,0
ueipQXwoRUo,216312,379,0,87,4,0
3aU5u5wJu8Q,579368,4952,0,4142,9,0
AiV5P61Wmfw,18621,0,4,0,2,0
yRf5VWoOjhg,2334,68,4,2,2,0
W5d8iu1VeSQ,2251,47,15,1,2,0
zksD4qp71cE,2120,354,26,1,1,0
LpwFjpWU-qU,4268,60,4,5,4,0
AW_PxoUXNQE,1321,28,2,0,2,0
_uUX_EsLegM,1235,26,1,1,2,0
bH75F01yAaM,3156,34,4,3,1,0
21y5lkr2UfA,1015,90,5,1,1,0
Tw1d--jaBAU,857,27,9,0,2,0
dtvrScAqHvY,710,8,1,1,2,0
uBJwruVb0W0,364,33,3,0,1,0
4ezQRK-ulnI,255,23,1,0,2,0
0gKZvjLlR-w,299,5,1,0,2,0
q5x2s27xgRE,486,22,2,0,2,0
M0AJe2yO9JU,240,6,3,0,2,0
zQ94Kp0NMtk,302,27,2,0,2,0
F2VvdfP1_O4,231,3,0,0,2,0
NV8sP_UTzO4,415,46,11,0,2,0
A72LhGB4qa8,316,33,4,1,2,0
98QA-_AbQVA,174,22,11,0,1,0
fuEdMkSKq0Q,136,0,4,0,2,0
J5-ePiG10Z8,205,18,3,1,2,0
qa9uOcScE9Y,360180,25421,756,396,9,0
H-76PljBYT0,283339,9033,365,394,9,0
1Bd6UOtKvvE,398275,12031,992,163,9,0
FUr49iVo5qQ,605015,2050,0,726,9,0
5a4wnAEvCpk,322,15,9,0,2,0
K1NA7egtWgs,805,18,3,0,2,0
iO9K5nJtQjk,177,40,3,0,2,0
y6iMG-Xmsms,1509,18,4,7,2,0
SBWPFpzlzYY,314,10,0,0,2,0
88gl8zD1iao,3094087,176095,11458,909,9,0
gRlO89WzBfY,1248405,48872,2632,482,9,0
Ym5WzLlFszM,332126,4195,2214,144,7,0
7SFI_FeOEag,287665,20544,229,199,9,0
G8eQSL9Xd9c,813428,22021,1155,326,7,0
Y23cMV_N3l0,286400,13126,679,122,9,0
HKM-1Tdym_Y,309076,4279,225,67,9,0
wQcuZEAMU3E,880626,6834,277,1297,9,0
1HObrHhlWMs,407971,9898,1034,354,8,0
8AGtDXwNj2A,302972,2655,70,230,6,0
VUXsNEn1OUs,176155,5371,393,27,7,0
lcNnLQ-dVsY,706,15,5,0,2,0
DgPsaNHQ5hw,1876,31,2,1,3,0
vbOlY6X0rJk,382,118,9,0,2,0
j3GUXKC9iOA,231,41,20,0,1,0
zKMZpeLNRBE,407,20,3,0,2,0
3TRatcd6wyM,8601,42,0,17,4,0
nSETqznZIhs,275,32,41,0,2,0
vKxVMp_oPc0,346,40,8,0,2,0
uZW1f1Ve6Ng,31912,547,16,17,4,0
bB5CiNHMzeM,1058789,77546,2398,599,9,0
ZCFXMz0CR00,65486,1105,65,17,9,0
TswtjdLfz1U,233052,2070,246,78,9,0
1Zbx4ZCMVp0,64682,986,198,32,8,0
KXwzQ0U0R9Q,158226,1453,319,49,9,0
RPfQ4JWAiwU,261864,3148,569,117,9,0
4kom-MGKSvc,104712,1913,101,32,9,0
y5TwxJOs9XY,281621,15700,572,214,9,0
l6cfW-7OcVo,30371,423,38,12,9,0
UXXHZGFgkf4,56758,510,287,34,9,0
qhxQrfEMTY0,804715,33382,1416,203,9,0
9K_w5c995Pc,263141,10086,871,171,9,0
KTQV5L60F0M,788068,71421,1939,785,10,0
HwO52X1Pg_c,35911,1535,221,12,9,0
4ZkJg6z7vnQ,302538,4639,1193,106,8,0
KGGstNfkpaA,86316,5755,230,43,9,0
ynmbh0NhIWI,21431,1862,130,23,8,0
GTDVXGCutaM,120820,1940,598,104,9,0
1b5EIeOxEGg,623218,7298,487,144,10,0
RZp07vLSak8,278840,16591,3223,160,9,0
OzX2DlJvG6s,33899,1866,331,39,9,0
1VYEdeXfPVQ,278372,10448,725,160,9,0
StMZneeMQEw,81995,1271,113,28,9,0
KaKP0zUvoSU,92825,17456,1533,16,8,0
hMtYBW11n1M,76186,402,42,35,39,0
jqluTPUVsiM,70042,604,30,23,5,0
AEvMk4WUdxM,2294260,57514,4619,664,11,0
ER2nKQa13BA,94722,888,22,31,9,0
gFO3EKlZDao,12341634,48639,1335,1454,839,0
MuDt12gPXKU,508961,9033,1284,351,9,0
uF-wQm0Pi9o,36999246,90856,3256,7035,1502,0
wJmWxhxioKw,2995,36,4,2,5,0
UgCSri1Nwog,217430,6672,156,257,9,0
-PcgxQX_wFU,8909436,14060,593,1431,1337,0
aTUr715212I,706862,38293,1003,113,9,0
JH3NdUm60w0,1150051,33393,3956,1736,9,0
d-uR0y3K6G4,287412,5591,409,134,10,0
d5xZK6lGy1M,19507962,35238,3583,2140,4005,0
MwaqWU6aahA,955091,24554,576,944,10,0
z9b664-eiZY,129982,884,0,139,9,0
W0om_ZPgqIE,253818,818,145,57,9,0
ivrPxNHS7QI,16144601,25140,1034,3776,3233,0
lCiJUX6izFs,2781407,76014,4710,1973,9,0
aKCdUGy5GAQ,112392,1623,53,54,9,0
k-5yCBEL5ns,2353,33,0,0,254,0
RaKYnrN0ac4,276857,34233,844,155,9,0
q6QgZMHEXfo,1402514,4813,145,769,9,0
flkenDJjiBE,573875,6200,571,840,9,0
DNOqgKFPIJ0,2034903,46,18,4,10,0
v4p-9GMYXAM,4048,30,0,2,83,0
mRPpMdg8NLU,22834,1080,6,39,85,0
J3Mr3T4q8Kg,396377,1071,49,135,500,0
xYmSgJY_SXw,220244,4859,495,135,9,0
xPzMniVECvc,1027347,5862,0,2186,9,0
r6j-_hIfegQ,7856,56,4,2,30,0
nJfvq-ybBqM,753763,3730,87,364,388,0
5tKA9TPkKW0,375721,11971,501,283,9,0
bLdONnovzqM,19528,132,12,6,41,0
HFjYCMwfCRo,242944,972,103,91,202,0
tYnU3NDCKys,100658,2326,3769,66,9,0
68LGX_70yIQ,17211,150,4,8,91,0
BfYzgzfO_9c,27332,0,0,0,346,0
-5PmvtOoj8U,878194,3158,150,559,9,0
RUHUXJr4cFk,340793,560,19,131,2409,0
iK83_C9kNM0,47245,1271,298,29,1,0
TUHZ2Tgys7A,30302,753,49,12,439,0
dpFAdsVvHvQ,189125,19442,228,81,9,0
a4IDsfoopJI,67721,173,26,3,4,0
ELLunvPqbJg,32839,480,12,22,1,0
wEWMZeBZ0Lc,35322,774,42,7,1,0
5aHbBeLF0Mo,3090679,7610,107,4061,9,0
GhToEhNGLTs,147925,4621,1534,113,1,0
OeWF0YhbwDg,121689,976,132,57,349,0
JjhhaDpc2yA,141799,1114,0,71,8,0
Thlwd0OK2D8,3004,0,4,0,53,0
wmaQfMl1-qw,71411,2743,28,138,175,0
f-GJL4Fg0no,21299,147,15,4,3,0
9ktwQNXkFDM,1211,18,2,0,4,0
gGx1e9f5L9s,44617,0,0,0,7,0
RRTTeKlWD50,1802840,28,5,1,388,0
TnQZE7NyvqQ,1476,14,0,0,45,0
IuOC2gK5YoQ,4031,116,6,4,39,0
eTfYF1-qD38,51877,52,2,0,173,0
Wrk5ZbIhI30,19463,102,0,13,109,0
evaiXn-W2z0,1658,19,0,0,3,0
6OSoSOiAAck,13536,573,4,24,89,0
mXa1vkGkStY,1239,542,7,1,2,0
n_Gyp47fqDw,5991,1364,61,6,3,0
slcINsNTP2E,954,57,0,3,3,0
73KZmCoQ3Mc,1584,4,0,0,4,0
JcdSJkjO0sM,2676,260,65,5,3,0
N_-39gp1rXw,1078,80,10,1,3,0
vY_2O29vVS8,1244606,691,11,361,484,0
-MjGL4JPFl8,481,55,5,0,3,0
fw_-B_k4g-4,1366,211,25,0,3,0
gI_3ZO2URxM,702,16,2,0,3,0
IoiFJlGiH6c,249,43,2,0,3,0
sJYGrsjC6aY,400,18,2,1,3,0
LAGIHK0e86Q,708,39,6,2,3,0
PuD2qO1gi2g,152757,361,0,145,167,0
BGWt430zD-A,421,17,0,0,3,0
Zs_rgnKyxbw,307,9,0,0,3,0
aSMw0_JCge8,184474,33,4,10,86,0
CQQnWg0SWyA,492,21,2,0,3,0
rp3dMPBsKTQ,21547,35,0,5,121,0
HniBH4oJLcw,737,50,7,0,3,0
kImal5cEL6g,98798,348,3,110,716,0
lxW-gcWOocI,115580,68,15,18,1803,0
2Cq8neQvLfY,990,26,2,5,3,0
T_yX-M8cJX8,3263,10,1,1,32,0
gGG7RM4y2QE,8575,175,0,46,173,0
LeHpN0I3Z3E,7651,25,3,15,169,0
Z8hSV_bBNE0,15667139,33574,1357,2373,1123,0
yrpt9W9Fu7k,1807459,32066,4032,1080,9,0
KLcZp7VaGUM,2378788,41780,6572,1984,9,0
OiFpFuh0gh8,365151,8768,4042,282,9,0
9EF4PX000gs,58160,797,145,32,9,0
XLX79KTV9n4,2930027,251324,8227,2607,9,0
aCG6E1r0PZA,117758,4037,338,82,9,0
1uAkRVxm5WY,144429,2244,782,58,10,0
gN9nkjPGUeo,177002,6011,806,73,9,0
XkBHLl-FVxw,385339,7362,424,243,9,0
1q9fXJHcMEE,61849,808,240,22,9,0
6PNUyuUyigM,182050,1671,206,130,9,0
Su8LMVMSR2Y,122463,1504,480,30,9,0
18WExi5s6w0,645551,39779,2824,336,10,0
vLJiWNIshK8,309472,34733,1058,138,10,0
40Z32PfiB0A,333509,4592,784,86,8,0
R8MZ0Xiofic,352519,5464,1589,214,9,0
TjSVBik5FuI,174621,8348,389,104,9,0
noRt44cMLR0,1991385,81702,4642,3777,9,0
JP7n1MDNpgk,1924678,1457,32,82,1270,0
2YBQUnDR7aE,1095080,45362,1179,2352,9,0
2YzjkehtkKE,6168972,15197,406,739,761,0
p7Aalv6fkBk,470327,14431,673,427,9,0
TDgESP7-hpk,6751910,25858,0,11362,9,0
1QKkw0GEAKM,31595,76,6,2,235,0
6Mk721wYSBY,1648888,2343,206,431,2838,0
1a3-E0QhAQw,4491,52,0,2,768,0
Vwt18p0BqzM,177432,3925,879,125,1,0
oulCO8F4BYI,11591,88,4,6,318,0
USD3GjcEXm0,13632,314,0,9,31,0
tB0Mu21vFk4,45417,1209,44,28,0,0
A149QGxmJ2I,162946,4679,109,239,9,0
FHTjbp7iQYU,28495,0,0,0,377,0
jLT3uoUkkhY,6924,31,24,4,103,0
If0nlH4gFrY,51841,1138,83,43,9,0
OV8qmHSgX64,640093,2974,0,2297,9,0
l4jvYquua3w,825493,0,0,0,90,0
OQqKxjiuVBk,76722,1372,62,122,51,0
OYlGOhGl1w4,359083,59,1,27,99,0
WMV19AKrBag,480055,14255,1171,381,9,0
Au6LDuBLEk4,365209,3685,63,152,9,0
0tPV6dRQQFw,759214,10998,712,141,9,0
OiSgMHt46Qk,1093762,43916,3211,917,9,0
Sc6WbWPK-g4,2529438,10381,523,564,9,0
FKxHylQiSf0,809621,25561,3406,558,9,0
-xT6ktRP6Os,23859,1111,49,87,9,0
DXQaTJML3-s,10567667,21227,416,953,1264,0
4ezONmM_zKU,256202,2157,88,277,9,0
nsch66Cb2xY,42655,8047,176,18,8,0
PmFVy9rtNMk,679610,895,60,129,972,0
tX2MKX7elUc,106510,852,1700,590,9,0
uOEHwAfjgtM,69113,1997,379,40,8,0
_8MAIIQAZSE,171603,1235,40,229,8,0
ClTFQ0Nzji0,162909,2126,36,107,9,0
DNCw8g6aIQI,163808,729,1809,2515,10,0
i586w_LDnbw,4596650,86167,481,11102,10,0
bwJ5dNsCAMA,126825,944,223,44,9,0
lmw036tGAlg,575606,29329,1861,636,9,0
WOLhorAkwCc,89752,1462,196,36,9,0
B0tYP8GLhN0,23125,745,27,14,6,0
UtiYNWnl-Jk,459060,9355,4264,1304,10,0
KR-yGA3jMQA,46990,403,12,16,8,0
08qcT9j-I3g,16991,254,61,4,0,0
rUc41Aol8bk,2609192,19198,0,15042,9,0
SlCgieoFp3E,165786,3524,415,100,1,0
hD4nTwuf8KA,386686,15000,97,138,1,0
6BwadRNu0J0,183084,2385,111,52,1,0
2Uy0WT5-S7k,43797,581,56,20,1,0
XiOqt3JYYI0,98467,1838,58,104,1,0
kfI1hPCZ-gg,109367,516,41,61,1948,0
kUhNsIBOdXw,36306,1046,0,15,1,0
PsapfGI68gE,5112,97,18,5,4,0
rL473udTs5g,1151,319,28,6,2,0
lcvLtLSrWjg,818,17,6,0,3,0
UtqDT2BJFpQ,5148,55,0,6,3,0
hnCLsYQ9WgE,1837,373,19,7,3,0
mNq0SXqJhq0,1692,49,11,1,2,0
IXClGFZAq-8,720,28,2,1,4,0
80xzIbDTOPk,174,23,4,0,2,0
vFfMBWVh_j4,3703,58,0,3,31,0
MigIq38gGPg,305,9,0,0,2,0
-WLXJzW-Gt8,708,118,22,2,3,0
TKVvngw6MdU,541,22,7,0,3,0
uyDzg30X7Yk,257,18,0,0,2,0
4BYe-Xhe2H0,473,40,3,0,3,0
BKnQwqnJcAo,270,57,12,0,2,0
IeQI5mdMfNo,285,35,3,0,2,0
Y6_iPk_I89g,469281,0,0,0,797,0
2eXg_XmNcJc,362237,14403,0,95,22,0
3VL3B4slYs0,40728,285,0,134,1,0
xsAcF9OhO18,253,11,2,1,2,0
vLSEWVG6dSs,9855,68,3,2,51,0
oeXZ4AdyeEE,445,12,0,0,3,0
tDJCAkBxCb0,227570,25,2,6,70,0
Xkbt7VO5z98,200,4,2,0,2,0
H1DxzLuV7vk,220,13,6,1,2,0
oRzZicUAMOU,414,0,0,2,3,0
h64FLP9JCLE,223,19,4,1,3,0
tr8GdfT1jnk,209,22,0,0,2,0
H2DOiEfuWig,195,25,2,0,2,0
JXToltvdmPw,704051,4,1,19,105,0
8JH3BoHBpg0,200696,2960,172,60,9,0
4thhjX6ZaLw,306795,5159,496,315,9,0
qWeqIwqVBPE,764785,101,1,68,251,0
dxzjdozn4c0,4467,8,0,11,54,0
MPEk3ZVrauM,530116,2177,0,1026,9,0
QSBKdymi_Jw,87124,582,36,32,2,0
DOv8OHG629I,58043,10155,480,52,0,0
2IO1yxKkpac,78935,370,22,6,2532,0
JFYBCtdRosA,6187,284,15,6,44,0
66s2C02B5xo,1325,152,2,1,3,0
C38lkrPkmz8,1235,30,2,1,2,0
kbnuLvHcvsY,12499,297,55,20,3,0
YT4SnM65RSc,4561,81,10,5,4,0
fZF12ky1wW0,275,8,0,1,3,0
Gzt7XfoKTaI,125134,1021,36,101,44,0
ANLzO3FbTas,695,175,8,2,2,0
T2hgfGiiJsQ,95702,12115,290,124,9,0
6wKdBKNxzIU,346329,3984,253,100,9,0
gw5YUIJhCW4,63794,668,156,68,9,0
_98AKJLw3bQ,15764,73,0,7,50,0
VDFd-w3VzuU,102549,1375,89,93,9,0
STnG4tIX100,222797,637,233,107,9,0
0yTmSX6IoLw,320818,4122,196,89,9,0
UdztftsoybQ,7871162,83314,1568,3136,9,0
O-hA7I9idT8,1058344,28110,1615,408,9,0
